person_id,title,count
101360,Italian cup winner (Serie C),1.0
333414,Mecklenburg-Western Pomerania Cup winner,1.0
257851,Spanish cup winner,1.0
435485,French champion,1.0
176285,FIFA Club World Cup winner,1.0
176285,Spanish cup winner,1.0
435485,French Super Cup winner,1.0
176285,Spanish Super Cup winner,1.0
176285,Dutch champion,1.0
398163,Conference League winner,1.0
169179,Brazilian cup winner,1.0
176285,Israeli champion,1.0
205809,Swedish cup winner,1.0
176285,All titles & victories,
169179,Copa Libertadores winner,2.0
205809,Italienischer Zweitligameister,1.0
169179,Italienischer Drittligameister,1.0
57229,Player of the Year,1.0
169179,Coppa Italia Primavera winner,1.0
417346,English 2nd tier champion,1.0
169179,Italian Supercoppa winner (Primavera),1.0
169179,All titles & victories,
80035,European Under-19 champion,1.0
198406,Sudbaden Cup winner,2.0
601057,Liechtenstein Cup Winner,1.0
392514,Coppa Italia Primavera winner,1.0
128904,English 2nd tier champion,1.0
12029,Belgian champion,2.0
371021,English Champion,1.0
12029,Belgian Super Cup Winner,1.0
90836,English 2nd tier champion,1.0
90836,English 3rd tier champion,1.0
208244,English 3rd tier champion,1.0
208244,U21 Premier League champion,2.0
119164,Italienischer Drittligameister,1.0
346567,Italian Youth champion (Primavera),1.0
346567,Coppa Italia Primavera winner,1.0
431698,Croatian champion,1.0
346567,Italian Supercoppa winner (Primavera),1.0
804380,Football League Trophy Winner,1.0
412979,Scudetto Serie D,1.0
346567,Italian Youth champion (U17),1.0
346567,All titles & victories,
107354,South African champion,1.0
107354,Spanish 2nd tier champion,1.0
93176,Europa League winner,1.0
55099,German second tier champion,1.0
190146,Hungarian champion,1.0
93176,English FA Cup winner,1.0
93176,English League Cup winner,1.0
212867,Spanish 2nd tier champion,1.0
120206,Austrian Second League Champion,1.0
392775,Player of the Year,1.0
280982,Scottish league cup winner,2.0
323652,English 4th tier champion,1.0
392775,European Under-19 champion,1.0
193856,German Regionalliga North Champion,1.0
34601,Spanish champion,1.0
339566,Italienischer Drittligameister,1.0
34601,Uefa Supercup winner,2.0
34601,Europa League winner,1.0
339566,Coppa Italia Primavera winner,1.0
339566,Italian Supercoppa winner (Primavera),1.0
34601,Spanish cup winner,1.0
339566,All titles & victories,
34601,All titles & victories,
42203,Swiss champion,3.0
42203,Swiss cup winner,1.0
42203,German second tier champion,2.0
96766,Italienischer Zweitligameister,1.0
96766,Italienischer Drittligameister,1.0
938105,USL1 Regular Season Champion,1.0
43505,Top goal scorer,1.0
43505,German Under-19 Bundesliga champion,1.0
43505,European Under-19 champion,1.0
43505,German Under-19 cup winner,1.0
43505,Wurttemberg Cup winner,1.0
43505,All titles & victories,
279454,Football League Trophy Winner,1.0
168542,German Under-19 cup winner,1.0
151216,Austrian Second League Champion,1.0
494409,Viareggio,1.0
151216,Burgenland League champion,1.0
54217,Spanish 2nd tier champion,1.0
397254,Top goal scorer,1.0
397254,Scudetto Serie D,1.0
195637,English 4th tier champion,1.0
153680,German third tier champion,1.0
212849,English 4th tier champion,1.0
153680,German Regionalliga North Champion,1.0
376211,Spanish 2nd tier champion,1.0
153680,Saxony-Anhalt Cup winner,2.0
153680,Hessen Cup winner,1.0
153680,All titles & victories,
48970,Top goal scorer,1.0
48970,Player of the Year,1.0
49867,German cup winner,1.0
49867,German second tier champion,1.0
358008,Italian champion,1.0
198613,Viareggio,1.0
198613,Croatian cup winner,2.0
35717,Supercoppa Serie C winner,3.0
35717,Italienischer Drittligameister,1.0
35717,Italienischer Drittligameister,2.0
35717,Scudetto Serie D,1.0
35717,Italian cup winner (Serie C),1.0
383668,Chinese Super Cup winner,1.0
35717,All titles & victories,
34543,Czech champion,3.0
34543,Austrian champion,3.0
34543,Austrian cup winner,2.0
33465,Africa Cup winner,1.0
33465,Arab Cup winner,1.0
578392,Top goal scorer,1.0
104555,English 3rd tier champion,1.0
521964,European Under-21 champion,1.0
521964,German second tier champion,1.0
174542,Slovenian cup winner,1.0
164545,Supercoppa Serie C winner,1.0
140786,Hungarian cup winner,1.0
215915,Saudi Super Cup Winner,1.0
64248,Hungarian champion,1.0
521323,Westphalia Cup winner,1.0
58497,Spanish 2nd tier champion,1.0
64248,Hungarian cup winner,2.0
333976,German Regionalliga Bavaria Champion,1.0
64248,European Under-17 champion,1.0
206225,English 2nd tier champion,1.0
34907,Top goal scorer,1.0
541231,FIFA Club World Cup winner,1.0
34907,Italienischer Drittligameister,2.0
541231,Uefa Supercup winner,1.0
343000,Sudbaden Cup winner,1.0
457237,Italienischer Zweitligameister,1.0
77817,German Under-19 Bundesliga champion,1.0
29865,German second tier champion,2.0
156501,FIFA Club World Cup winner,1.0
77817,German Regionalliga Bavaria Champion,1.0
156501,Spanish champion,1.0
156501,Portuguese champion,1.0
156501,Brazilian champion,1.0
156501,Copa Libertadores winner,1.0
156501,All titles & victories,
17302,Swiss champion,2.0
17302,Swiss cup winner,1.0
247388,German Under-17 Bundesliga champion,1.0
39102,German second tier champion,1.0
62415,Saudi Cup Winner,1.0
89659,German Under-19 Bundesliga champion,1.0
301238,Italian Youth champion (Primavera),1.0
301238,Coppa Italia Primavera winner,1.0
301238,Italian Supercoppa winner (Under 17),1.0
85288,Champions League winner,5.0
85288,FIFA Club World Cup winner,4.0
85288,Spanish champion,3.0
85288,Uefa Supercup winner,3.0
85288,Spanish cup winner,1.0
85288,All titles & victories,
353403,French cup winner,1.0
228355,German Regionalliga Northeast Champion,1.0
228355,Berlin Cup winner,1.0
228355,Brandenburg Cup winner,3.0
317747,German Under-19 Bundesliga champion,1.0
317747,German Under-17 Bundesliga champion,1.0
317747,German third tier champion,1.0
94976,German Regionalliga Northeast Champion,1.0
94976,Brandenburg Cup winner,3.0
59665,Mecklenburg-Western Pomerania Cup winner,2.0
59665,Dutch second tier champion,1.0
59665,Indonesian Champion,2.0
51356,Swiss champion,2.0
181376,English 3rd tier champion,1.0
74842,World Cup winner,1.0
49611,Football League Trophy Winner,1.0
89591,German second tier champion,1.0
2998,English Champion,3.0
49611,English 3rd tier champion,1.0
2998,English League Cup winner,1.0
74842,FIFA Club World Cup winner,1.0
2998,English Super Cup winner,1.0
74842,German Champion,5.0
74842,Uefa Supercup winner,1.0
74842,German cup winner,4.0
74842,All titles & victories,
221151,Austrian champion,1.0
221151,Liechtenstein Cup Winner,1.0
238423,English 4th tier champion,1.0
733314,English 3rd tier champion,1.0
251892,Europa League winner,2.0
25727,Top goal scorer,1.0
13583,English 2nd tier champion,1.0
25727,German Champion,2.0
25727,German cup winner,3.0
99408,Italienischer Drittligameister,1.0
319633,Italian Supercoppa winner (Under 17),1.0
25727,German Super Cup winner,3.0
25727,Polish champion,1.0
25727,All titles & victories,
469976,Belgian cup winner,1.0
105500,English 2nd tier champion,1.0
105500,English 4th tier champion,1.0
244192,Italian champion,1.0
191614,English League Cup winner,1.0
191614,Ukrainian champion,3.0
244192,U21 Premier League champion,1.0
191614,Ukrainian cup winner,3.0
191614,Ukrainian Super Cup winner,4.0
191614,All titles & victories,
330560,Italienischer Drittligameister,1.0
318520,European Under-19 champion,1.0
395512,French champion,1.0
395512,Austrian champion,5.0
395512,Austrian cup winner,3.0
395512,French Super Cup winner,1.0
395512,All titles & victories,
11336,Sudbaden Cup winner,2.0
11336,Baden Cup winner,1.0
221611,Austrian Second League Champion,1.0
32213,TM-Player of the season,1.0
32213,Copa América winner,1.0
32213,German cup winner,2.0
32213,German Super Cup winner,1.0
32213,German League Cup winner,1.0
32213,All titles & victories,
318508,Dutch Cup winner,2.0
318508,Dutch Super Cup winner,1.0
318508,European Under-19 champion,1.0
108880,German Super Cup winner,1.0
125850,Scottish Third League Champion,1.0
108880,Belgian champion,1.0
108880,Belgian cup winner,1.0
125850,English 3rd tier champion,1.0
46904,Westphalia Cup winner,4.0
230614,German Regionalliga Bavaria Champion,1.0
25758,Footballer of the Year,1.0
25758,Slovak champion,2.0
548028,Top goal scorer,1.0
29208,Italienischer Drittligameister,1.0
5406,French champion,1.0
102562,Italian cup winner (Serie C),1.0
5406,French league cup winner,1.0
5406,French Super Cup winner,1.0
5406,All titles & victories,
45722,Westphalia Cup winner,1.0
45722,Mecklenburg-Western Pomerania Cup winner,5.0
45722,Hessen Cup winner,1.0
74996,Turkish cup winner,1.0
74996,Swiss cup winner,1.0
74996,Croatian champion,4.0
74996,Croatian cup winner,2.0
74996,All titles & victories,
400941,Top goal scorer,1.0
400941,Italienischer Drittligameister,1.0
93905,Hungarian champion,2.0
172015,FIFA Club World Cup winner,1.0
93905,Hungarian cup winner,1.0
172015,Uefa Supercup winner,1.0
93905,Hungarian league cup winner,1.0
172015,Spanish 2nd tier champion,1.0
333944,German Regionalliga North Champion,1.0
73092,Italian champion,1.0
333944,Mecklenburg-Western Pomerania Cup winner,1.0
333944,Hessen Cup winner,1.0
256773,Football League Trophy Winner,1.0
42318,German second tier champion,1.0
42318,German third tier champion,2.0
256773,English 2nd tier champion,1.0
42318,Lower Saxony Cup winner,1.0
13463,Football League Trophy Winner,1.0
13463,English 4th tier champion,1.0
102518,Italienischer Drittligameister,1.0
203394,English FA Cup winner,1.0
203394,Brazilian cup winner,1.0
203394,Copa Libertadores winner,1.0
203394,U21 Premier League champion,3.0
203394,All titles & victories,
284270,U20 Elite League Winner,1.0
213066,Supercoppa Serie C winner,1.0
284270,Middle Rhine Cup winner,1.0
284270,Lower Rhine Cup winner,1.0
320456,Top goal scorer,1.0
355809,Italienischer Drittligameister,1.0
355809,Scudetto Serie D,1.0
355809,Italian cup winner (Serie C),1.0
58890,Uruguayan champion,2.0
57099,Italian cup winner (Serie C),1.0
120296,German second tier champion,1.0
120296,Baden Cup winner,2.0
158926,Lower Saxony Cup winner,1.0
158926,Lower Rhine Cup winner,1.0
376514,Italian champion,1.0
376514,Uruguayan champion,1.0
109793,German Regionalliga Southwest Champion,1.0
376514,Under-20 South American Championship winner,1.0
48113,Scottish Challenge Cup winner,1.0
136130,Italian Youth champion (Primavera),1.0
136130,Viareggio,1.0
16635,European champion,1.0
340950,Winner UEFA Nations League,1.0
21780,Top goal scorer,1.0
16635,Spanish champion,1.0
55508,German Super Cup winner,1.0
16635,Uefa Supercup winner,2.0
340950,English FA Cup winner,1.0
340950,English League Cup winner,1.0
16635,Europa League winner,2.0
340950,English 2nd tier champion,1.0
16635,Spanish cup winner,2.0
340950,All titles & victories,
16635,All titles & victories,
148754,Hungarian champion,4.0
148754,Hungarian cup winner,2.0
148754,Hungarian league cup winner,1.0
551156,French Youth Cup winner,1.0
123261,Footballer of the Year,1.0
123261,Romanian champion,2.0
123261,Romanian Super Cup winner,1.0
51689,Wurttemberg Cup winner,2.0
119354,Italienischer Drittligameister,1.0
124415,Coppa Italia Primavera winner,1.0
124415,Italian Supercoppa winner (Primavera),1.0
124415,Champion Westfalenliga 1,1.0
389837,Italienischer Zweitligameister,1.0
172181,Europa League winner,3.0
78590,Footballer of the Year,1.0
172181,Greek champion,1.0
78590,Top goal scorer,2.0
78590,Danish champion,1.0
78590,Danish Cup Winner,1.0
78590,All titles & victories,
133964,Top goal scorer,2.0
133964,European champion,1.0
56683,Italienischer Drittligameister,2.0
133964,Italian cup winner,2.0
133964,Italian Super Cup winner,1.0
133964,Italienischer Zweitligameister,1.0
133964,All titles & victories,
19671,Swiss cup winner,1.0
67232,Scottish cup winner,1.0
19671,German second tier champion,1.0
19671,German Under-19 cup winner,1.0
196778,Philippine champion,3.0
196778,Philippine cup winner,1.0
3655,English 3rd tier champion,1.0
3655,Under 16 European Champion,1.0
170838,Turkish champion,1.0
170838,Turkish cup winner,1.0
170838,Turkish Super Cup winner,1.0
332402,Westphalia Cup winner,1.0
27611,Footballer of the Year,1.0
27611,Player of the Year,2.0
27611,German second tier champion,1.0
27611,Philippine champion,4.0
27611,Philippine cup winner,1.0
27611,All titles & victories,
60915,Latvian champion,3.0
60915,Latvian cup winner,2.0
491737,Under-17 World Cup champion,1.0
384060,Top goal scorer,1.0
384060,Swedish cup winner,1.0
188889,Top goal scorer,2.0
188889,Italian cup winner (Serie C),1.0
186592,USL Regular Season Champion,1.0
199902,Italian Youth champion (Primavera),1.0
212718,German Champion,1.0
212718,Austrian champion,2.0
212718,Austrian cup winner,2.0
16923,German Under-17 Bundesliga champion,1.0
16923,German Under-19 cup winner,1.0
340447,Italian Youth champion (Primavera),1.0
10163,Saxony Cup winner,1.0
340447,Coppa Italia Primavera winner,1.0
37579,FIFA Club World Cup winner,1.0
340447,Italian Supercoppa winner (Primavera),1.0
37579,Italian champion,1.0
37579,Italian Super Cup winner,1.0
37579,US Open Cup Winner,1.0
37579,Confederations Cup winner,1.0
479987,English 4th tier champion,1.0
37579,All titles & victories,
268590,Viareggio,1.0
129358,Polish champion,2.0
161251,Spanish 2nd tier champion,1.0
129358,Polish Super Cup winner,1.0
129358,German second tier champion,2.0
481090,Baden Cup winner,1.0
2865,Footballer of the Year,1.0
2865,Italian champion,7.0
440878,Italian cup winner (Serie C),1.0
297645,Italian Youth champion (Primavera),1.0
246065,Torneio Internacional Algarve U17,1.0
297645,Coppa Italia Primavera winner,1.0
297645,Italian Supercoppa winner (Primavera),1.0
8806,World Cup winner,1.0
297645,Italian Youth champion (U17),1.0
297645,Italian Supercoppa winner (Under 17),1.0
8806,European champion,2.0
297645,All titles & victories,
8806,FIFA Club World Cup winner,1.0
8806,English Champion,2.0
8806,Spanish champion,1.0
8806,All titles & victories,
56820,French cup winner,1.0
519905,Italienischer Drittligameister,1.0
283877,German Regionalliga Northeast Champion,1.0
283877,Thuringia Cup winner,1.0
256178,Champions League winner,1.0
256178,FIFA Club World Cup winner,1.0
256178,English Champion,1.0
256178,Uefa Supercup winner,1.0
256178,English FA Cup winner,1.0
256178,All titles & victories,
125102,German Regionalliga North Champion,1.0
51176,German second tier champion,2.0
125102,Middle Rhine Cup winner,1.0
51176,German Under-19 Bundesliga champion,1.0
51176,European Under-19 champion,1.0
51176,German Under-19 cup winner,1.0
51176,Middle Rhine Cup winner,2.0
51176,All titles & victories,
126321,English FA Cup winner,1.0
126321,Australian champion,1.0
272587,Hessen Cup winner,1.0
163086,Spanish cup winner,1.0
128196,Scottish league cup winner,1.0
163086,Portuguese league cup winner,1.0
163086,Serbian champion,1.0
163086,Serbian cup winner,1.0
163086,Coppa Italia Primavera winner,1.0
415235,German Under-19 cup winner,1.0
111331,Central American Cup winner,1.0
128419,Football League Trophy Winner,1.0
415235,Schleswig-Holstein Cup winner,1.0
82735,Saxony Cup winner,1.0
190804,Top goal scorer,1.0
190804,Serbian champion,1.0
190804,Serbian cup winner,1.0
190804,European Under-19 champion,1.0
190804,All titles & victories,
289792,U21 Premier League champion,1.0
93795,Top goal scorer,1.0
93795,Ukrainian champion,3.0
93795,Ukrainian cup winner,3.0
93795,Ukrainian Super Cup winner,1.0
93795,All titles & victories,
34370,Champions League winner,1.0
641553,Italian Youth champion (Primavera),1.0
34370,Spanish champion,1.0
336325,German Under-19 Bundesliga champion,1.0
124577,Scottish Challenge Cup winner,1.0
92488,Top goal scorer,1.0
34370,Spanish 2nd tier champion,1.0
92488,Irish champion,1.0
34370,All titles & victories,
92488,Football League Trophy Winner,1.0
237662,Swiss champion,3.0
391049,Italienischer Zweitligameister,1.0
391049,Italienischer Drittligameister,1.0
354695,Football League Trophy Winner,1.0
354695,English 3rd tier champion,1.0
199274,Italienischer Drittligameister,1.0
208281,English 3rd tier champion,1.0
38655,Supercoppa Serie C winner,1.0
38655,Italienischer Drittligameister,1.0
197300,Top goal scorer,1.0
197300,European champion,1.0
81698,Austrian champion,2.0
197300,Italian champion,3.0
81698,Austrian cup winner,2.0
197300,Italian cup winner,2.0
81698,Austrian Western Regionalliga champion,1.0
197300,Italian Super Cup winner,2.0
197300,All titles & victories,
42190,Supercoppa Serie C winner,1.0
42190,Italienischer Drittligameister,1.0
42190,Italian cup winner (Serie C),1.0
394300,Coppa Italia Primavera winner,1.0
1662,German Champion,1.0
394300,Italian Supercoppa winner (Primavera),1.0
385412,German Under-17 Bundesliga champion,1.0
1662,German second tier champion,1.0
326031,Footballer of the Year,1.0
326031,TM-Player of the season,2.0
91340,English 3rd tier champion,1.0
326031,German Champion,1.0
341092,Best attacker of the competition (TM),1.0
326031,Italian cup winner,1.0
341092,European champion,1.0
326031,All titles & victories,
341092,Italian cup winner,1.0
341092,Italian Super Cup winner,1.0
341092,All titles & victories,
95419,Italian Youth champion (Primavera),1.0
423166,Bulgarian cup winner,1.0
163637,Italian cup winner (Serie C),1.0
186065,Brandenburg Cup winner,2.0
221316,Champions League winner,4.0
221316,FIFA Club World Cup winner,4.0
221316,Spanish champion,3.0
221316,Uefa Supercup winner,3.0
221316,Spanish cup winner,1.0
221316,All titles & victories,
563694,Football League Trophy Winner,1.0
563694,English 3rd tier champion,1.0
57785,European Under-19 champion,1.0
20265,Westphalia Cup winner,3.0
67286,English 3rd tier champion,1.0
91759,Uruguayan champion,1.0
91759,Supercopa Uruguaya Winner,1.0
290018,Sudbaden Cup winner,2.0
252746,Italienischer Drittligameister,1.0
28845,French champion,1.0
252746,Italian cup winner (Serie C),1.0
28845,Italienischer Zweitligameister,1.0
41935,Italienischer Zweitligameister,1.0
41935,Italienischer Drittligameister,1.0
125878,English 4th tier champion,1.0
695454,,1.0
63056,Spanish 2nd tier champion,1.0
695454,Portugese Under 23-Champion,1.0
134424,English Super Cup winner,1.0
134424,English 3rd tier champion,1.0
134424,U21 Premier League champion,3.0
524393,Supercoppa Serie C winner,1.0
102643,Italienischer Drittligameister,1.0
524393,Italienischer Drittligameister,1.0
273132,Italian cup winner,2.0
273132,Italian Super Cup winner,1.0
37418,Top goal scorer,2.0
37418,Chinese champion,1.0
46469,German third tier champion,2.0
7600,UEFA Best Player in Europe ,1.0
80724,Saxony-Anhalt Cup winner,2.0
46469,Hessen Cup winner,1.0
46469,Baden Cup winner,1.0
7600,Footballer of the Year,1.0
7600,World Cup winner,1.0
7600,European champion,2.0
7600,Champions League winner,4.0
7600,All titles & victories,
121236,European Under-17 champion,1.0
165894,Italian Youth champion (Primavera),1.0
165894,Coppa Italia Primavera winner,1.0
123711,Canadian Cup Winner,1.0
29178,Top goal scorer,1.0
316575,German third tier champion,1.0
316575,Saxony-Anhalt Cup winner,1.0
288230,TM-Player of the season,1.0
288230,World Cup winner,1.0
288230,Spanish champion,3.0
24112,Footballer of the Year,1.0
288230,German cup winner,1.0
24112,Norwegian champion,1.0
181410,Slovenian cup winner,1.0
97887,Top goal scorer,1.0
296227,Polish Super Cup winner,1.0
83253,Slovak champion,1.0
83253,Saxony Cup winner,1.0
83253,Romanian cup winner,1.0
230611,Top goal scorer,2.0
230611,Italienischer Drittligameister,2.0
241706,Scottish cup winner,1.0
241706,English 4th tier champion,1.0
226025,Italienischer Zweitligameister,1.0
226025,Italian Supercoppa winner (Primavera),1.0
16520,German cup winner,1.0
401923,Top goal scorer,2.0
401923,Italian champion,1.0
31751,German second tier champion,1.0
401923,Under-23 Africa Cup winner,1.0
314378,English 4th tier champion,1.0
401923,Under-17 World Cup champion,1.0
401923,All titles & victories,
251680,Top goal scorer,1.0
251680,Spanish 2nd tier champion,1.0
59377,English Champion,1.0
59377,Uefa Supercup winner,1.0
59377,Europa League winner,2.0
59377,English FA Cup winner,1.0
59377,English League Cup winner,2.0
59377,All titles & victories,
21333,Scottish champion,3.0
185342,Football League Trophy Winner,1.0
21333,Scottish league cup winner,1.0
293592,Australian champion,1.0
21333,Football League Trophy Winner,1.0
3306,Footballer of the Year,1.0
127455,Italian Supercoppa winner (Primavera),1.0
58038,Berlin Cup winner,1.0
371371,Conference League winner,1.0
123579,German Regionalliga North Champion,1.0
123579,Bremenliga Champion,1.0
123579,Schleswig-Holstein Cup winner,1.0
1572,German cup winner,1.0
36291,Greek champion,1.0
1572,German second tier champion,1.0
68863,Footballer of the Year,1.0
68863,Top goal scorer,3.0
68863,French champion,2.0
68863,French cup winner,2.0
68863,French league cup winner,1.0
68863,All titles & victories,
271743,U21 Eredivisie champion,3.0
111196,Italian champion,1.0
111196,Italian cup winner,2.0
111196,Italian Super Cup winner,3.0
111196,Dutch U17 Champion,1.0
111196,All titles & victories,
337247,Coppa Italia Primavera winner,1.0
337247,Viareggio,1.0
217593,Bulgarian cup winner,2.0
217593,Bulgarian Super Cup winner,1.0
625083,Football League Trophy Winner,1.0
203412,Top goal scorer,1.0
203412,Turkish champion,1.0
203412,Turkish Super Cup winner,1.0
203412,Danish champion,3.0
215649,Top goal scorer,2.0
215649,Hungarian champion,1.0
203412,Danish Cup Winner,4.0
203412,All titles & victories,
35204,German third tier champion,1.0
35204,Westphalia Cup winner,1.0
35204,Lower Saxony Cup winner,1.0
44834,Italian Super Cup winner,1.0
44834,Italian Youth champion (Primavera),1.0
251813,Greek champion,1.0
45583,Viareggio,1.0
45583,Canadian Cup Winner,1.0
57837,Italienischer Drittligameister,1.0
119044,German second tier champion,1.0
7096,Italienischer Zweitligameister,1.0
82869,Top goal scorer,1.0
225873,Polish champion,1.0
130324,Top goal scorer,1.0
225873,Polish Super Cup winner,1.0
411884,Baden Cup winner,1.0
63254,Italienischer Zweitligameister,1.0
63254,Italienischer Drittligameister,1.0
62640,Top goal scorer,1.0
62640,Player of the Year,1.0
48931,Portuguese cup winner,1.0
62640,English 3rd tier champion,1.0
48931,Turkish second tier champion,1.0
48931,Portuguese Super Cup winner,2.0
48931,All titles & victories,
62640,English 4th tier champion,1.0
62640,All titles & victories,
53293,European Under-19 champion,1.0
605068,Hessen Cup winner,1.0
140107,Scudetto Serie D,1.0
69436,Hungarian cup winner,1.0
557610,French champion,1.0
557610,French Super Cup winner,1.0
394127,Italienischer Zweitligameister,1.0
338070,Player of the Year,1.0
394127,Italian Youth champion (Primavera),2.0
338070,English FA Cup winner,1.0
394127,Italian Supercoppa winner (Primavera),2.0
338070,English League Cup winner,1.0
394127,Viareggio,1.0
338070,English Super Cup winner,1.0
338070,Greek champion,2.0
338070,All titles & victories,
19726,Footballer of the Year,2.0
19726,Champions League winner,1.0
19726,FIFA Club World Cup winner,1.0
19726,English Champion,5.0
19726,English League Cup winner,3.0
19726,All titles & victories,
167801,Italian cup winner (Serie C),1.0
136647,Cyprian champion,2.0
136647,Cypriot Super Cup Winner,1.0
245330,German Under-17 Bundesliga champion,1.0
189876,Gold Cup winner,2.0
370844,German second tier champion,1.0
120199,Polish cup winner,1.0
120199,Austrian Youth league U18 champion,1.0
1944,German third tier champion,1.0
1944,Schleswig-Holstein Cup winner,1.0
1944,Lower Saxony Cup winner,1.0
21769,Italienischer Zweitligameister,2.0
2345,Top goal scorer,1.0
2345,German Regionalliga Bavaria Champion,1.0
57291,Italienischer Zweitligameister,1.0
57291,Italienischer Drittligameister,1.0
340265,Italian champion,1.0
340265,Italienischer Drittligameister,1.0
181547,Top goal scorer,1.0
181547,Europa League winner,1.0
181547,Portuguese champion,1.0
181547,Greek champion,1.0
181547,Torneio Internacional Algarve U17,1.0
181547,All titles & victories,
333288,Brandenburg Cup winner,1.0
21756,Italienischer Zweitligameister,1.0
52554,Middle Rhine Cup winner,2.0
242087,Saxony Cup winner,1.0
106708,Player of the Year,1.0
106708,English 3rd tier champion,1.0
82130,Turkish champion,2.0
82130,Turkish cup winner,1.0
82130,Turkish Super Cup winner,1.0
52403,Greek champion,4.0
52403,Greek cup winner,2.0
384749,German Under-19 Bundesliga champion,1.0
384749,Westphalia Cup winner,1.0
2420,Lower Rhine Cup winner,1.0
121416,English FA Cup winner,1.0
121416,Football League Trophy Winner,1.0
121416,English 3rd tier champion,1.0
93751,French champion,3.0
93751,French Super Cup winner,1.0
129693,Japanese champion,1.0
615897,Italian cup winner (Serie C),1.0
129693,Japanese cup winner,1.0
129693,Japanese league cup winner,3.0
158809,English 2nd tier champion,1.0
16743,Thuringia Cup winner,2.0
158809,English 4th tier champion,1.0
7782,Uefa Cup winner,1.0
51426,European Under-19 champion,1.0
7782,Spanish cup winner,1.0
7782,Spanish Super Cup winner,1.0
51426,Spanish 2nd tier champion,1.0
20007,English Champion,2.0
20007,English FA Cup winner,1.0
20007,Spanish cup winner,1.0
20007,English League Cup winner,2.0
20007,English Super Cup winner,1.0
232344,German Under-19 Bundesliga champion,1.0
232344,German Under-17 Bundesliga champion,1.0
232344,German Regionalliga West Champion,1.0
232344,Lower Rhine Cup winner,1.0
232344,All titles & victories,
88690,Supercoppa Serie C winner,1.0
88690,Italienischer Drittligameister,1.0
88690,Italian cup winner (Serie C),2.0
88690,Viareggio,1.0
88690,All titles & victories,
89086,Player of the Year,2.0
89086,Russian champion,1.0
89086,Russian cup winner,1.0
89086,Russian Super Cup winner,1.0
89086,Cyprian champion,1.0
89086,All titles & victories,
167902,Top goal scorer,1.0
358933,Italian cup winner (Serie C),1.0
282150,Sudwest Cup winner,2.0
159265,Hamburg Cup winner,1.0
228433,Portuguese champion,1.0
47594,German Super Cup winner,2.0
228433,Portuguese cup winner,1.0
228433,Portuguese league cup winner,1.0
47594,Polish cup winner,1.0
249994,Winner UEFA Nations League,1.0
47594,Polish Super Cup winner,1.0
82698,Supercoppa Serie C winner,1.0
228433,All titles & victories,
82698,Italienischer Drittligameister,1.0
39679,Europa League winner,1.0
39679,English FA Cup winner,1.0
39679,English League Cup winner,1.0
39679,English Super Cup winner,1.0
39679,Belgian champion,2.0
39679,All titles & victories,
207834,Europa League winner,1.0
54999,Romanian champion,1.0
341087,Italienischer Drittligameister,1.0
54999,Romanian cup winner,1.0
48633,Saxony Cup winner,2.0
57808,Spanish 2nd tier champion,1.0
568674,Italian cup winner (Serie C),1.0
57808,Malaysian FA Cup Winner,1.0
57808,Malaysia Cup Winner,1.0
57808,Malaysian Supercup Winner,1.0
57808,All titles & victories,
131981,European Under-17 champion,1.0
57124,Italienischer Drittligameister,2.0
30263,Italienischer Drittligameister,1.0
30263,Coppa Italia Primavera winner,1.0
30263,Italian Supercoppa winner (Primavera),1.0
30263,Viareggio,1.0
118689,European champion,1.0
85908,German third tier champion,2.0
118689,Italian champion,1.0
118689,Conference League winner,1.0
118689,Italian Super Cup winner,1.0
118689,Viareggio,1.0
118689,All titles & victories,
158463,Italienischer Zweitligameister,2.0
158463,Italienischer Drittligameister,1.0
57784,Italienischer Drittligameister,1.0
24589,Irish champion,3.0
24589,English 3rd tier champion,1.0
57204,French cup winner,1.0
28029,Romanian champion,2.0
75282,French cup winner,1.0
65230,World Cup winner,1.0
65230,European champion,1.0
28029,Italienischer Zweitligameister,1.0
5422,French cup winner,1.0
5422,Italian Super Cup winner,2.0
28029,Italian cup winner (Serie C),1.0
28029,Viareggio,1.0
5422,European Under-18 champion,1.0
28029,All titles & victories,
5422,All titles & victories,
55751,Dutch Cup winner,1.0
55751,Belgian champion,2.0
55751,Belgian Super Cup Winner,1.0
55751,Azerbaijani champion,1.0
55751,Italienischer Zweitligameister,1.0
55751,All titles & victories,
36914,German cup winner,1.0
36914,European Under-21 champion,1.0
525602,UEFA Youth League Winner,1.0
525602,European Under-19 champion,1.0
36914,German Under-19 Bundesliga champion,1.0
525602,Italian cup winner (Serie C),1.0
36914,German Under-19 cup winner,1.0
58178,German cup winner,1.0
36914,All titles & victories,
58178,Swiss champion,3.0
58178,Swiss cup winner,2.0
129067,English 3rd tier champion,2.0
58178,All titles & victories,
66360,Top goal scorer,1.0
129054,Football League Trophy Winner,1.0
129054,English 3rd tier champion,1.0
3562,English 2nd tier champion,1.0
43411,Italian cup winner,1.0
366949,Top goal scorer,1.0
43411,Italienischer Zweitligameister,1.0
41312,Supercoppa Serie C winner,1.0
41312,Italienischer Drittligameister,2.0
3548,English Champion,2.0
3548,English FA Cup winner,1.0
315110,Top goal scorer,1.0
293385,German cup winner,1.0
293385,Croatian champion,5.0
3548,English League Cup winner,1.0
315110,Africa Cup winner,1.0
293385,European Under-21 champion,1.0
